full_text,label,tweet_tokens,tweet_tokens_wsw,tweet_tokens_stemmed
klo swasta dituntut wajib untung trus berani lapor rugi atau turun profitnya diperiksa pajak disuratin katanya targetnya harusnya sekian kurang bayar sekian seolah mau nipu laporan pajaknya kaya dikejar rentenir,0,"['klo', 'swasta', 'dituntut', 'wajib', 'untung', 'trus', 'berani', 'lapor', 'rugi', 'atau', 'turun', 'profitnya', 'diperiksa', 'pajak', 'disuratin', 'katanya', 'targetnya', 'harusnya', 'sekian', 'kurang', 'bayar', 'sekian', 'seolah', 'mau', 'nipu', 'laporan', 'pajaknya', 'kaya', 'dikejar', 'rentenir']","['swasta', 'dituntut', 'wajib', 'untung', 'trus', 'berani', 'lapor', 'rugi', 'turun', 'profitnya', 'diperiksa', 'pajak', 'disuratin', 'targetnya', 'sekian', 'bayar', 'sekian', 'nipu', 'laporan', 'pajaknya', 'kaya', 'dikejar', 'rentenir']","['swasta', 'tuntut', 'wajib', 'untung', 'trus', 'berani', 'lapor', 'rugi', 'turun', 'profit', 'periksa', 'pajak', 'disuratin', 'target', 'sekian', 'bayar', 'sekian', 'nipu', 'lapor', 'pajak', 'kaya', 'kejar', 'rentenir']"
warganya berdesakan wakil rakyat dan pejabat pemerintah asik tetot tetot dikawal voorijder ga usah bayar pajak aja ga sih,0,"['warganya', 'berdesakan', 'wakil', 'rakyat', 'dan', 'pejabat', 'pemerintah', 'asik', 'tetot', 'tetot', 'dikawal', 'voorijder', 'ga', 'usah', 'bayar', 'pajak', 'aja', 'ga', 'sih']","['warganya', 'berdesakan', 'wakil', 'rakyat', 'pejabat', 'pemerintah', 'asik', 'tetot', 'tetot', 'dikawal', 'voorijder', 'bayar', 'pajak']","['warga', 'desa', 'wakil', 'rakyat', 'jabat', 'perintah', 'asik', 'tetot', 'tetot', 'kawal', 'voorijder', 'bayar', 'pajak']"
biar semangat bayar pajak,1,"['biar', 'semangat', 'bayar', 'pajak']","['semangat', 'bayar', 'pajak']","['semangat', 'bayar', 'pajak']"
for sale civic estilo th mesin kering standart mesin doble blok asli buat esek ada pw sudah eps headlamp model denji proji headlampfoglamp by yoong motor surat faktur lgkp plat cantik pajak on lok ponorogo hrg wajib nego keras spec langkap nya wa aja wa,1,"['for', 'sale', 'civic', 'estilo', 'th', 'mesin', 'kering', 'standart', 'mesin', 'doble', 'blok', 'asli', 'buat', 'esek', 'ada', 'pw', 'sudah', 'eps', 'headlamp', 'model', 'denji', 'proji', 'headlampfoglamp', 'by', 'yoong', 'motor', 'surat', 'faktur', 'lgkp', 'plat', 'cantik', 'pajak', 'on', 'lok', 'ponorogo', 'hrg', 'wajib', 'nego', 'keras', 'spec', 'langkap', 'nya', 'wa', 'aja', 'wa']","['for', 'sale', 'civic', 'estilo', 'th', 'mesin', 'kering', 'standart', 'mesin', 'doble', 'blok', 'asli', 'esek', 'pw', 'eps', 'headlamp', 'model', 'denji', 'proji', 'headlampfoglamp', 'by', 'yoong', 'motor', 'surat', 'faktur', 'lgkp', 'plat', 'cantik', 'pajak', 'on', 'lok', 'ponorogo', 'hrg', 'wajib', 'nego', 'keras', 'spec', 'langkap', 'wa', 'wa']","['for', 'sale', 'civic', 'estilo', 'th', 'mesin', 'kering', 'standart', 'mesin', 'doble', 'blok', 'asli', 'esek', 'pw', 'eps', 'headlamp', 'model', 'denji', 'proji', 'headlampfoglamp', 'by', 'yoong', 'motor', 'surat', 'faktur', 'lgkp', 'plat', 'cantik', 'pajak', 'on', 'lok', 'ponorogo', 'hrg', 'wajib', 'nego', 'keras', 'spec', 'langkap', 'wa', 'wa']"
di masyarakat yg sehat orang bakal marah ngeliat penikmat uang pajak dibikinin rumah seharga miliar per unit saat pembayar pajaknya masih struggling untuk bayar cicilan kpr rumah yg waktu tempuhnya dari tempat kerja bisa dua jam sekali perjalanan di negara kocak beda,0,"['di', 'masyarakat', 'yg', 'sehat', 'orang', 'bakal', 'marah', 'ngeliat', 'penikmat', 'uang', 'pajak', 'dibikinin', 'rumah', 'seharga', 'miliar', 'per', 'unit', 'saat', 'pembayar', 'pajaknya', 'masih', 'struggling', 'untuk', 'bayar', 'cicilan', 'kpr', 'rumah', 'yg', 'waktu', 'tempuhnya', 'dari', 'tempat', 'kerja', 'bisa', 'dua', 'jam', 'sekali', 'perjalanan', 'di', 'negara', 'kocak', 'beda']","['masyarakat', 'sehat', 'orang', 'marah', 'ngeliat', 'penikmat', 'uang', 'pajak', 'dibikinin', 'rumah', 'seharga', 'miliar', 'unit', 'pembayar', 'pajaknya', 'struggling', 'bayar', 'cicilan', 'kpr', 'rumah', 'tempuhnya', 'kerja', 'jam', 'perjalanan', 'negara', 'kocak', 'beda']","['masyarakat', 'sehat', 'orang', 'marah', 'ngeliat', 'nikmat', 'uang', 'pajak', 'dibikinin', 'rumah', 'harga', 'miliar', 'unit', 'bayar', 'pajak', 'struggling', 'bayar', 'cicil', 'kpr', 'rumah', 'tempuh', 'kerja', 'jam', 'jalan', 'negara', 'kocak', 'beda']"
anjing yemen kalau tidak mau bayar pajak tidak mau taat dengan uud yang disahkan oleh pemerintah indonesia selalu protes dengan pemerintah sebaiknya kau hengkang dari indonesia anjing pulang ke yemen negara asal eloh imigran miskin hidup dari duit donasi,0,"['anjing', 'yemen', 'kalau', 'tidak', 'mau', 'bayar', 'pajak', 'tidak', 'mau', 'taat', 'dengan', 'uud', 'yang', 'disahkan', 'oleh', 'pemerintah', 'indonesia', 'selalu', 'protes', 'dengan', 'pemerintah', 'sebaiknya', 'kau', 'hengkang', 'dari', 'indonesia', 'anjing', 'pulang', 'ke', 'yemen', 'negara', 'asal', 'eloh', 'imigran', 'miskin', 'hidup', 'dari', 'duit', 'donasi']","['anjing', 'yemen', 'bayar', 'pajak', 'taat', 'uud', 'disahkan', 'pemerintah', 'indonesia', 'protes', 'pemerintah', 'kau', 'hengkang', 'indonesia', 'anjing', 'pulang', 'yemen', 'negara', 'eloh', 'imigran', 'miskin', 'hidup', 'duit', 'donasi']","['anjing', 'yen', 'bayar', 'pajak', 'taat', 'uud', 'sah', 'perintah', 'indonesia', 'protes', 'perintah', 'kau', 'hengkang', 'indonesia', 'anjing', 'pulang', 'yen', 'negara', 'eloh', 'imigran', 'miskin', 'hidup', 'duit', 'donasi']"
pungutan pajak kian gila an karena banyaknya pengusaha yg ngemplang bayar pajak akhirnya pemerintah memeras rakyat kecil utk bayar pajak,0,"['pungutan', 'pajak', 'kian', 'gila', 'an', 'karena', 'banyaknya', 'pengusaha', 'yg', 'ngemplang', 'bayar', 'pajak', 'akhirnya', 'pemerintah', 'memeras', 'rakyat', 'kecil', 'utk', 'bayar', 'pajak']","['pungutan', 'pajak', 'kian', 'gila', 'an', 'banyaknya', 'pengusaha', 'ngemplang', 'bayar', 'pajak', 'pemerintah', 'memeras', 'rakyat', 'bayar', 'pajak']","['pungut', 'pajak', 'kian', 'gila', 'an', 'banyak', 'usaha', 'ngemplang', 'bayar', 'pajak', 'perintah', 'peras', 'rakyat', 'bayar', 'pajak']"
mau tahu jawabannya untuk balas budi mulai dari tipu sampai kelas curang dan culas sebuah pemborosan keuangan negara dimana sebagian dari uang itu adalah pajak yang bersumber dari keringat rakyat mengerihkan,0,"['mau', 'tahu', 'jawabannya', 'untuk', 'balas', 'budi', 'mulai', 'dari', 'tipu', 'sampai', 'kelas', 'curang', 'dan', 'culas', 'sebuah', 'pemborosan', 'keuangan', 'negara', 'dimana', 'sebagian', 'dari', 'uang', 'itu', 'adalah', 'pajak', 'yang', 'bersumber', 'dari', 'keringat', 'rakyat', 'mengerihkan']","['jawabannya', 'balas', 'budi', 'tipu', 'kelas', 'curang', 'culas', 'pemborosan', 'keuangan', 'negara', 'dimana', 'uang', 'pajak', 'bersumber', 'keringat', 'rakyat', 'mengerihkan']","['jawab', 'balas', 'budi', 'tipu', 'kelas', 'curang', 'culas', 'boros', 'uang', 'negara', 'mana', 'uang', 'pajak', 'sumber', 'keringat', 'rakyat', 'kerih']"
rakyat jelata mensubsidi orang kaya luar binasa opung lbp pengguna kendaraan konvesional tukang ojek dll dinaikkan pajak untuk kereta api cepat yg kebanyakan digunakan oleh orang kayamampu,0,"['rakyat', 'jelata', 'mensubsidi', 'orang', 'kaya', 'luar', 'binasa', 'opung', 'lbp', 'pengguna', 'kendaraan', 'konvesional', 'tukang', 'ojek', 'dll', 'dinaikkan', 'pajak', 'untuk', 'kereta', 'api', 'cepat', 'yg', 'kebanyakan', 'digunakan', 'oleh', 'orang', 'kayamampu']","['rakyat', 'jelata', 'mensubsidi', 'orang', 'kaya', 'binasa', 'opung', 'lbp', 'pengguna', 'kendaraan', 'konvesional', 'tukang', 'ojek', 'dll', 'dinaikkan', 'pajak', 'kereta', 'api', 'cepat', 'kebanyakan', 'orang', 'kayamampu']","['rakyat', 'jelata', 'subsidi', 'orang', 'kaya', 'binasa', 'opung', 'lbp', 'guna', 'kendara', 'konvesional', 'tukang', 'ojek', 'dll', 'naik', 'pajak', 'kereta', 'api', 'cepat', 'banyak', 'orang', 'kayamampu']"
betul angkutan umum memang ga didesain untuk cari untung sektor ini emang harus dibiayai dari pajak danatau pinjaman untuk kepentingan masyarakat,0,"['betul', 'angkutan', 'umum', 'memang', 'ga', 'didesain', 'untuk', 'cari', 'untung', 'sektor', 'ini', 'emang', 'harus', 'dibiayai', 'dari', 'pajak', 'danatau', 'pinjaman', 'untuk', 'kepentingan', 'masyarakat']","['angkutan', 'didesain', 'cari', 'untung', 'sektor', 'emang', 'dibiayai', 'pajak', 'danatau', 'pinjaman', 'kepentingan', 'masyarakat']","['angkut', 'desain', 'cari', 'untung', 'sektor', 'emang', 'biaya', 'pajak', 'danatau', 'pinjam', 'penting', 'masyarakat']"
beneran nanya yg bikin pajak lebih mahal dari harga barang tuh apa sih setahuku kalo belanja dari luar negeri ga melebihi ga dikenakan pajak cmiiw its just one million rupiah pajaknya lebih dari,0,"['beneran', 'nanya', 'yg', 'bikin', 'pajak', 'lebih', 'mahal', 'dari', 'harga', 'barang', 'tuh', 'apa', 'sih', 'setahuku', 'kalo', 'belanja', 'dari', 'luar', 'negeri', 'ga', 'melebihi', 'ga', 'dikenakan', 'pajak', 'cmiiw', 'its', 'just', 'one', 'million', 'rupiah', 'pajaknya', 'lebih', 'dari']","['beneran', 'nanya', 'pajak', 'mahal', 'harga', 'barang', 'setahuku', 'belanja', 'negeri', 'melebihi', 'dikenakan', 'pajak', 'cmiiw', 'its', 'just', 'one', 'million', 'rupiah', 'pajaknya']","['beneran', 'nanya', 'pajak', 'mahal', 'harga', 'barang', 'tahu', 'belanja', 'negeri', 'lebih', 'kena', 'pajak', 'cmiiw', 'its', 'just', 'one', 'million', 'rupiah', 'pajak']"
oke gasoke gas tarif amp pajakpajak naik gays ini ujian sodarasodara ujian punya pemimpin tak bekarat,0,"['oke', 'gasoke', 'gas', 'tarif', 'amp', 'pajakpajak', 'naik', 'gays', 'ini', 'ujian', 'sodarasodara', 'ujian', 'punya', 'pemimpin', 'tak', 'bekarat']","['oke', 'gasoke', 'gas', 'tarif', 'pajakpajak', 'gays', 'ujian', 'sodarasodara', 'ujian', 'pemimpin', 'bekarat']","['oke', 'gasoke', 'gas', 'tarif', 'pajakpajak', 'gays', 'uji', 'sodarasodara', 'uji', 'pimpin', 'bekarat']"
pilpres ter horor misterius pemilih bingung saat di tanya apa program prioritas pasangan yg mreka pilih yg lbih mencengangkn bahagia saat pajak bbm dn harga kbutuhan pokok naik mereka memilih joget ok gass ok gass itulah fakta dan realita,0,"['pilpres', 'ter', 'horor', 'misterius', 'pemilih', 'bingung', 'saat', 'di', 'tanya', 'apa', 'program', 'prioritas', 'pasangan', 'yg', 'mreka', 'pilih', 'yg', 'lbih', 'mencengangkn', 'bahagia', 'saat', 'pajak', 'bbm', 'dn', 'harga', 'kbutuhan', 'pokok', 'naik', 'mereka', 'memilih', 'joget', 'ok', 'gass', 'ok', 'gass', 'itulah', 'fakta', 'dan', 'realita']","['pilpres', 'ter', 'horor', 'misterius', 'pemilih', 'bingung', 'program', 'prioritas', 'pasangan', 'mreka', 'pilih', 'lbih', 'mencengangkn', 'bahagia', 'pajak', 'bbm', 'dn', 'harga', 'kbutuhan', 'pokok', 'memilih', 'joget', 'ok', 'gass', 'ok', 'gass', 'fakta', 'realita']","['pilpres', 'ter', 'horor', 'misterius', 'pilih', 'bingung', 'program', 'prioritas', 'pasang', 'mreka', 'pilih', 'lbih', 'mencengangkn', 'bahagia', 'pajak', 'bbm', 'dn', 'harga', 'kbutuhan', 'pokok', 'pilih', 'joget', 'ok', 'gass', 'ok', 'gass', 'fakta', 'realita']"
short class corporat tax with lumayan menambah wawasan tentang pajak,0,"['short', 'class', 'corporat', 'tax', 'with', 'lumayan', 'menambah', 'wawasan', 'tentang', 'pajak']","['short', 'class', 'corporat', 'tax', 'with', 'lumayan', 'menambah', 'wawasan', 'pajak']","['short', 'class', 'corporat', 'tax', 'with', 'lumayan', 'tambah', 'wawas', 'pajak']"
memangnya sda negara uda menipiskah sampe semua di cekek pajak,0,"['memangnya', 'sda', 'negara', 'uda', 'menipiskah', 'sampe', 'semua', 'di', 'cekek', 'pajak']","['memangnya', 'sda', 'negara', 'uda', 'menipiskah', 'sampe', 'cekek', 'pajak']","['memang', 'sda', 'negara', 'uda', 'tip', 'sampe', 'cekek', 'pajak']"
sampai menkeu sri mulyani angkat bicara tentang kasus sepatu seharga juta tapi kena pajak juta bea cukai lakukan koreksi amp denda diberikan ke dhl krn cantumin harga us lebih rendah dari harga sebenarnya us bu sri bilang kasus udah selesai amp sepatu diterima,0,"['sampai', 'menkeu', 'sri', 'mulyani', 'angkat', 'bicara', 'tentang', 'kasus', 'sepatu', 'seharga', 'juta', 'tapi', 'kena', 'pajak', 'juta', 'bea', 'cukai', 'lakukan', 'koreksi', 'amp', 'denda', 'diberikan', 'ke', 'dhl', 'krn', 'cantumin', 'harga', 'us', 'lebih', 'rendah', 'dari', 'harga', 'sebenarnya', 'us', 'bu', 'sri', 'bilang', 'kasus', 'udah', 'selesai', 'amp', 'sepatu', 'diterima']","['menkeu', 'sri', 'mulyani', 'angkat', 'bicara', 'sepatu', 'seharga', 'juta', 'kena', 'pajak', 'juta', 'bea', 'cukai', 'lakukan', 'koreksi', 'denda', 'dhl', 'cantumin', 'harga', 'us', 'rendah', 'harga', 'us', 'bu', 'sri', 'udah', 'selesai', 'sepatu', 'diterima']","['menkeu', 'sri', 'mulyani', 'angkat', 'bicara', 'sepatu', 'harga', 'juta', 'kena', 'pajak', 'juta', 'bea', 'cukai', 'laku', 'koreksi', 'denda', 'dhl', 'cantumin', 'harga', 'us', 'rendah', 'harga', 'us', 'bu', 'sri', 'udah', 'selesai', 'sepatu', 'terima']"
sendirian morecambe fc klub league two hanya memiliki satu pemain yang dikontrak utk musim depan bernama charlie brown eks penyerang tim muda chelsea the shrimps kini juga tak punya manager dan ceo klub ditambah lagi mereka terkena embargo transfer karena masalah pajak,0,"['sendirian', 'morecambe', 'fc', 'klub', 'league', 'two', 'hanya', 'memiliki', 'satu', 'pemain', 'yang', 'dikontrak', 'utk', 'musim', 'depan', 'bernama', 'charlie', 'brown', 'eks', 'penyerang', 'tim', 'muda', 'chelsea', 'the', 'shrimps', 'kini', 'juga', 'tak', 'punya', 'manager', 'dan', 'ceo', 'klub', 'ditambah', 'lagi', 'mereka', 'terkena', 'embargo', 'transfer', 'karena', 'masalah', 'pajak']","['morecambe', 'fc', 'klub', 'league', 'two', 'memiliki', 'pemain', 'dikontrak', 'musim', 'bernama', 'charlie', 'brown', 'eks', 'penyerang', 'tim', 'muda', 'chelsea', 'the', 'shrimps', 'manager', 'ceo', 'klub', 'ditambah', 'terkena', 'embargo', 'transfer', 'pajak']","['morecambe', 'fc', 'klub', 'league', 'two', 'milik', 'main', 'kontrak', 'musim', 'nama', 'charlie', 'brown', 'eks', 'serang', 'tim', 'muda', 'chelsea', 'the', 'shrimps', 'manager', 'ceo', 'klub', 'tambah', 'kena', 'embargo', 'transfer', 'pajak']"
tukang pajak bilek menyala abangku,0,"['tukang', 'pajak', 'bilek', 'menyala', 'abangku']","['tukang', 'pajak', 'bilek', 'menyala', 'abangku']","['tukang', 'pajak', 'bilek', 'nyala', 'abang']"
gk ada sih kyknya dan itu beneran loh harusnya pemilik usaha yg tanggung segala macam pajak dll krn kn mereka bangun usaha masa kita yg disuruh ikut bantu usahanya dokter tirta pernah bilang gt,0,"['gk', 'ada', 'sih', 'kyknya', 'dan', 'itu', 'beneran', 'loh', 'harusnya', 'pemilik', 'usaha', 'yg', 'tanggung', 'segala', 'macam', 'pajak', 'dll', 'krn', 'kn', 'mereka', 'bangun', 'usaha', 'masa', 'kita', 'yg', 'disuruh', 'ikut', 'bantu', 'usahanya', 'dokter', 'tirta', 'pernah', 'bilang', 'gt']","['gk', 'kyknya', 'beneran', 'pemilik', 'usaha', 'tanggung', 'pajak', 'dll', 'kn', 'bangun', 'usaha', 'disuruh', 'bantu', 'usahanya', 'dokter', 'tirta', 'gt']","['gk', 'kyknya', 'beneran', 'milik', 'usaha', 'tanggung', 'pajak', 'dll', 'kn', 'bangun', 'usaha', 'suruh', 'bantu', 'usaha', 'dokter', 'tirta', 'gt']"
wakanda kah pajak naik bensin naik kuliah naik barang naik listrik naik apa lagi,0,"['wakanda', 'kah', 'pajak', 'naik', 'bensin', 'naik', 'kuliah', 'naik', 'barang', 'naik', 'listrik', 'naik', 'apa', 'lagi']","['wakanda', 'kah', 'pajak', 'bensin', 'kuliah', 'barang', 'listrik']","['wakanda', 'kah', 'pajak', 'bensin', 'kuliah', 'barang', 'listrik']"
besar pajak dari pada pasak,0,"['besar', 'pajak', 'dari', 'pada', 'pasak']","['pajak', 'pasak']","['pajak', 'pasak']"
cover jabodetabek bandung semarang solo surabaya medan palembang pinjaman kta bank asing maksimal juta syarat ktp cc npwp atau bisa pakai bukti potong pajak  karyawanampwiraswasta proses cepatampmudah disetujui ayo guys yg butuh kta dm aja atau wa langsung,0,"['cover', 'jabodetabek', 'bandung', 'semarang', 'solo', 'surabaya', 'medan', 'palembang', 'pinjaman', 'kta', 'bank', 'asing', 'maksimal', 'juta', 'syarat', 'ktp', 'cc', 'npwp', 'atau', 'bisa', 'pakai', 'bukti', 'potong', 'pajak', 'karyawanampwiraswasta', 'proses', 'cepatampmudah', 'disetujui', 'ayo', 'guys', 'yg', 'butuh', 'kta', 'dm', 'aja', 'atau', 'wa', 'langsung']","['cover', 'jabodetabek', 'bandung', 'semarang', 'solo', 'surabaya', 'medan', 'palembang', 'pinjaman', 'kta', 'bank', 'asing', 'maksimal', 'juta', 'syarat', 'ktp', 'cc', 'npwp', 'pakai', 'bukti', 'potong', 'pajak', 'karyawanampwiraswasta', 'proses', 'cepatampmudah', 'disetujui', 'ayo', 'guys', 'butuh', 'kta', 'dm', 'wa', 'langsung']","['cover', 'jabodetabek', 'bandung', 'semarang', 'solo', 'surabaya', 'medan', 'palembang', 'pinjam', 'kta', 'bank', 'asing', 'maksimal', 'juta', 'syarat', 'ktp', 'cc', 'npwp', 'pakai', 'bukti', 'potong', 'pajak', 'karyawanampwiraswasta', 'proses', 'cepatampmudah', 'tuju', 'ayo', 'guys', 'butuh', 'kta', 'dm', 'wa', 'langsung']"
gue jadi malas bayar pajak biarin aja kendaraan gue bodong toh yang ijazahnya bodong juga aman saja,0,"['gue', 'jadi', 'malas', 'bayar', 'pajak', 'biarin', 'aja', 'kendaraan', 'gue', 'bodong', 'toh', 'yang', 'ijazahnya', 'bodong', 'juga', 'aman', 'saja']","['gue', 'malas', 'bayar', 'pajak', 'biarin', 'kendaraan', 'gue', 'bodong', 'ijazahnya', 'bodong', 'aman']","['gue', 'malas', 'bayar', 'pajak', 'biarin', 'kendara', 'gue', 'bodong', 'ijazah', 'bodong', 'aman']"
lagi lagi ributin pajak bea masuk barang dari luar negeri sepasang pasutri ini memilih merobek tas hermesnya daripada harus membayar pajak sebesar juta,0,"['lagi', 'lagi', 'ributin', 'pajak', 'bea', 'masuk', 'barang', 'dari', 'luar', 'negeri', 'sepasang', 'pasutri', 'ini', 'memilih', 'merobek', 'tas', 'hermesnya', 'daripada', 'harus', 'membayar', 'pajak', 'sebesar', 'juta']","['ributin', 'pajak', 'bea', 'masuk', 'barang', 'negeri', 'sepasang', 'pasutri', 'memilih', 'merobek', 'tas', 'hermesnya', 'membayar', 'pajak', 'juta']","['ributin', 'pajak', 'bea', 'masuk', 'barang', 'negeri', 'pasang', 'pasutri', 'pilih', 'robek', 'tas', 'hermesnya', 'bayar', 'pajak', 'juta']"
pertanyaan mewah bisa jawab langsung kena pajak,0,"['pertanyaan', 'mewah', 'bisa', 'jawab', 'langsung', 'kena', 'pajak']","['mewah', 'langsung', 'kena', 'pajak']","['mewah', 'langsung', 'kena', 'pajak']"
justru yang sering menganggu rakyat itu adalah pemerintah pajak dinaikin bbm dinaikin tarif dan tdl dinaikin dll bukankah itu mengganggu kondisi keuangan rakyat faham kamu,0,"['justru', 'yang', 'sering', 'menganggu', 'rakyat', 'itu', 'adalah', 'pemerintah', 'pajak', 'dinaikin', 'bbm', 'dinaikin', 'tarif', 'dan', 'tdl', 'dinaikin', 'dll', 'bukankah', 'itu', 'mengganggu', 'kondisi', 'keuangan', 'rakyat', 'faham', 'kamu']","['menganggu', 'rakyat', 'pemerintah', 'pajak', 'dinaikin', 'bbm', 'dinaikin', 'tarif', 'tdl', 'dinaikin', 'dll', 'mengganggu', 'kondisi', 'keuangan', 'rakyat', 'faham']","['menganggu', 'rakyat', 'perintah', 'pajak', 'dinaikin', 'bbm', 'dinaikin', 'tarif', 'tdl', 'dinaikin', 'dll', 'ganggu', 'kondisi', 'uang', 'rakyat', 'faham']"
nunggak pajak stnk bakal dilarang isi bbm,0,"['nunggak', 'pajak', 'stnk', 'bakal', 'dilarang', 'isi', 'bbm']","['nunggak', 'pajak', 'stnk', 'dilarang', 'isi', 'bbm']","['nunggak', 'pajak', 'stnk', 'larang', 'isi', 'bbm']"
kesalahan lo adalah nganggep lulusan fh cuma maubisa jadi lawyer padahal kami jg bisa jadi pns jaksahakimbiro hukum polisi hrd labor law legal researchers icel ngo workers amnesty intl icrc walhi konsultan pajak notaris dll,0,"['kesalahan', 'lo', 'adalah', 'nganggep', 'lulusan', 'fh', 'cuma', 'maubisa', 'jadi', 'lawyer', 'padahal', 'kami', 'jg', 'bisa', 'jadi', 'pns', 'jaksahakimbiro', 'hukum', 'polisi', 'hrd', 'labor', 'law', 'legal', 'researchers', 'icel', 'ngo', 'workers', 'amnesty', 'intl', 'icrc', 'walhi', 'konsultan', 'pajak', 'notaris', 'dll']","['kesalahan', 'lo', 'nganggep', 'lulusan', 'fh', 'maubisa', 'lawyer', 'jg', 'pns', 'jaksahakimbiro', 'hukum', 'polisi', 'hrd', 'labor', 'law', 'legal', 'researchers', 'icel', 'ngo', 'workers', 'amnesty', 'intl', 'icrc', 'walhi', 'konsultan', 'pajak', 'notaris', 'dll']","['salah', 'lo', 'nganggep', 'lulus', 'fh', 'maubisa', 'lawyer', 'jg', 'pns', 'jaksahakimbiro', 'hukum', 'polisi', 'hrd', 'labor', 'law', 'legal', 'researchers', 'icel', 'ngo', 'workers', 'amnesty', 'intl', 'icrc', 'walhi', 'konsultan', 'pajak', 'notaris', 'dll']"
tahun nih pajak isi tinggal pakai saja mau,0,"['tahun', 'nih', 'pajak', 'isi', 'tinggal', 'pakai', 'saja', 'mau']","['pajak', 'isi', 'tinggal', 'pakai']","['pajak', 'isi', 'tinggal', 'pakai']"
selain kereta cpt msh bnyak krjasma proyek strategis antara indo dgn china trbaru digagas krjasama prtanian juta ha china bekrjasma dgn indo bkn krn mrk baik hati amp tdk sombong tp krn indo punya kekayaan alam yg melimpah trlebih rakyatnya yg suka gtong royong bayar pajak,1,"['selain', 'kereta', 'cpt', 'msh', 'bnyak', 'krjasma', 'proyek', 'strategis', 'antara', 'indo', 'dgn', 'china', 'trbaru', 'digagas', 'krjasama', 'prtanian', 'juta', 'ha', 'china', 'bekrjasma', 'dgn', 'indo', 'bkn', 'krn', 'mrk', 'baik', 'hati', 'amp', 'tdk', 'sombong', 'tp', 'krn', 'indo', 'punya', 'kekayaan', 'alam', 'yg', 'melimpah', 'trlebih', 'rakyatnya', 'yg', 'suka', 'gtong', 'royong', 'bayar', 'pajak']","['kereta', 'cpt', 'msh', 'bnyak', 'krjasma', 'proyek', 'strategis', 'indo', 'china', 'trbaru', 'digagas', 'krjasama', 'prtanian', 'juta', 'ha', 'china', 'bekrjasma', 'indo', 'bkn', 'mrk', 'hati', 'sombong', 'tp', 'indo', 'kekayaan', 'alam', 'melimpah', 'trlebih', 'rakyatnya', 'suka', 'gtong', 'royong', 'bayar', 'pajak']","['kereta', 'cpt', 'msh', 'bnyak', 'krjasma', 'proyek', 'strategis', 'indo', 'china', 'trbaru', 'gagas', 'krjasama', 'prtanian', 'juta', 'ha', 'china', 'bekrjasma', 'indo', 'bkn', 'mrk', 'hati', 'sombong', 'tp', 'indo', 'kaya', 'alam', 'limpah', 'trlebih', 'rakyat', 'suka', 'gtong', 'royong', 'bayar', 'pajak']"
sedikit memberikan pandangan lain lapor spt tahunan mencerminkan pajak penghasilan pph padahal pph hanya menyumbang postur apbn jadi kurang tepat bila disebutkan juta orang menanggung apbn karena ada ppn yang dibayar oleh seluruh masyarakat,0,"['sedikit', 'memberikan', 'pandangan', 'lain', 'lapor', 'spt', 'tahunan', 'mencerminkan', 'pajak', 'penghasilan', 'pph', 'padahal', 'pph', 'hanya', 'menyumbang', 'postur', 'apbn', 'jadi', 'kurang', 'tepat', 'bila', 'disebutkan', 'juta', 'orang', 'menanggung', 'apbn', 'karena', 'ada', 'ppn', 'yang', 'dibayar', 'oleh', 'seluruh', 'masyarakat']","['pandangan', 'lapor', 'spt', 'tahunan', 'mencerminkan', 'pajak', 'penghasilan', 'pph', 'pph', 'menyumbang', 'postur', 'apbn', 'juta', 'orang', 'menanggung', 'apbn', 'ppn', 'dibayar', 'masyarakat']","['pandang', 'lapor', 'spt', 'tahun', 'cermin', 'pajak', 'hasil', 'pph', 'pph', 'sumbang', 'postur', 'apbn', 'juta', 'orang', 'tanggung', 'apbn', 'ppn', 'bayar', 'masyarakat']"
